,Year,Indicator,State Name,Data Value
3662,2021,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",Maine,1237.0
3663,2021,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",Maryland,7128.0
3664,2021,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",Massachusetts,3779.0
3665,2021,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",Michigan,6126.0
3666,2021,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",Minnesota,1906.0
3667,2021,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",Mississippi,1663.0
3668,2021,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",Missouri,2546.0
3669,2021,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",Montana,405.0
3670,2021,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",Nevada,3181.0
3671,2021,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",New Hampshire,511.0
3672,2021,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",New Jersey,5612.0
3673,2021,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",New Mexico,2519.0
3674,2021,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",New York,7551.0
3675,2021,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",North Carolina,6022.0
3676,2021,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",Ohio,6143.0
3677,2021,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",Oklahoma,1467.0
3678,2021,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",Oregon,2049.0
3679,2021,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",Rhode Island,929.0
3680,2021,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",South Carolina,5476.0
3681,2021,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",South Dakota,149.0
3682,2021,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",Tennessee,7902.0
3683,2021,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",Texas,8435.0
3684,2021,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",Utah,2718.0
3685,2021,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",Vermont,502.0
3686,2021,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",Virginia,4379.0
3687,2021,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",Washington,4339.0
3688,2021,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",West Virginia,3435.0
3689,2021,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",Wisconsin,4102.0
3690,2021,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",Wyoming,324.0
3691,2021,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",Alabama,0.0
3692,2021,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",Alaska,1667.0
3693,2021,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",Arizona,22364.0
3694,2021,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",Arkansas,989.0
3695,2021,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",California,75542.0
3696,2021,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",Colorado,12051.0
3697,2021,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",Connecticut,15844.0
3698,2021,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",Delaware,4913.0
3699,2021,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",District of Columbia,4831.0
3700,2021,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",Florida,71250.0
3701,2021,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",Georgia,16738.0
3702,2021,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",Hawaii,802.0
3703,2021,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",Idaho,1761.0
3704,2021,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",Illinois,34250.0
3705,2021,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",Indiana,23681.0
3706,2021,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",Iowa,2731.0
3707,2021,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",Kansas,3884.0
3708,2021,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",Kentucky,22085.0
3709,2021,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",Maine,5734.0
3710,2021,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",Maryland,30596.0
3711,2021,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",Massachusetts,25548.0
3712,2021,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",Michigan,28407.0
3713,2021,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",Minnesota,7793.0
3714,2021,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",Mississippi,5482.0
3715,2021,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",Missouri,17659.0
3716,2021,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",Montana,873.0
3717,2021,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",Nevada,6377.0
3718,2021,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",New Hampshire,4119.0
3719,2021,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",New Jersey,30517.0
3720,2021,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",New Mexico,6994.0
3721,2021,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",New York,30479.0
3722,2021,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",North Carolina,34717.0
3723,2021,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",Ohio,53511.0
3724,2021,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",Oklahoma,3750.0
3725,2021,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",Oregon,6058.0
3726,2021,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",Rhode Island,4189.0
3727,2021,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",South Carolina,18452.0
3728,2021,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",South Dakota,435.0
3729,2021,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",Tennessee,33242.0
3730,2021,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",Texas,23263.0
3731,2021,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",Utah,4145.0
3732,2021,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",Vermont,2297.0
3733,2021,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",Virginia,24676.0
3734,2021,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",Washington,13856.0
3735,2021,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",West Virginia,15113.0
3736,2021,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",Wisconsin,15799.0
3737,2021,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",Wyoming,628.0
3738,2021,Number of Deaths,Alabama,813435.0
3739,2021,Number of Deaths,Alaska,65458.0
3740,2021,Number of Deaths,Arizona,981083.0
3741,2021,Number of Deaths,Arkansas,481974.0
3742,2021,Number of Deaths,California,4144959.0
3743,2021,Number of Deaths,Colorado,578126.0
3744,2021,Number of Deaths,Connecticut,434561.0
3745,2021,Number of Deaths,Delaware,135628.0
3746,2021,Number of Deaths,District of Columbia,87859.0
3747,2021,Number of Deaths,Florida,3085848.0
3748,2021,Number of Deaths,Georgia,1332648.0
3749,2021,Number of Deaths,Hawaii,148141.0
3750,2021,Number of Deaths,Idaho,208338.0
3751,2021,Number of Deaths,Illinois,1513046.0
3752,2021,Number of Deaths,Indiana,960394.0
3753,2021,Number of Deaths,Iowa,422876.0
3754,2021,Number of Deaths,Kansas,383162.0
3755,2021,Number of Deaths,Kentucky,707953.0
3756,2021,Number of Deaths,Louisiana,694922.0
3757,2021,Number of Deaths,Maine,193766.0
3758,2021,Number of Deaths,Maryland,712355.0
3759,2021,Number of Deaths,Massachusetts,782519.0
3760,2021,Number of Deaths,Michigan,1377506.0
3761,2021,Number of Deaths,Minnesota,620969.0
3762,2021,Number of Deaths,Mississippi,493607.0
3763,2021,Number of Deaths,Missouri,939373.0
3764,2021,Number of Deaths,Montana,149406.0
3765,2021,Number of Deaths,Nebraska,236556.0
3766,2021,Number of Deaths,Nevada,403005.0
3767,2021,Number of Deaths,New Hampshire,163861.0
3768,2021,Number of Deaths,New Jersey,1055925.0
3769,2021,Number of Deaths,New Mexico,291942.0
3770,2021,Number of Deaths,New York,1407056.0
3771,2021,Number of Deaths,North Carolina,1406234.0
3772,2021,Number of Deaths,North Dakota,103345.0
3773,2021,Number of Deaths,Ohio,1774923.0
3774,2021,Number of Deaths,Oklahoma,593841.0
3775,2021,Number of Deaths,Oregon,511491.0
3776,2021,Number of Deaths,Pennsylvania,1902534.0
3777,2021,Number of Deaths,Rhode Island,143979.0
3778,2021,Number of Deaths,South Carolina,766852.0
3779,2021,Number of Deaths,South Dakota,121547.0
3780,2021,Number of Deaths,Tennessee,1129860.0
3781,2021,Number of Deaths,Texas,3281079.0
3782,2021,Number of Deaths,Utah,276175.0
3783,2021,Number of Deaths,Vermont,76201.0
3784,2021,Number of Deaths,Virginia,1001281.0
3785,2021,Number of Deaths,Washington,787732.0
3786,2021,Number of Deaths,West Virginia,329893.0
3787,2021,Number of Deaths,Wisconsin,744606.0
3788,2021,Number of Deaths,Wyoming,69113.0
3789,2021,Number of Drug Overdose Deaths,Alabama,14096.0
3790,2021,Number of Drug Overdose Deaths,Alaska,2416.0
3791,2021,Number of Drug Overdose Deaths,Arizona,32659.0
3792,2021,Number of Drug Overdose Deaths,Arkansas,6775.0
3793,2021,Number of Drug Overdose Deaths,California,128065.0
3794,2021,Number of Drug Overdose Deaths,Colorado,20889.0
3795,2021,Number of Drug Overdose Deaths,Connecticut,17709.0
3796,2021,Number of Drug Overdose Deaths,Delaware,5500.0
3797,2021,Number of Drug Overdose Deaths,District of Columbia,6183.0
3798,2021,Number of Drug Overdose Deaths,Florida,94483.0
3799,2021,Number of Drug Overdose Deaths,Georgia,25957.0
3800,2021,Number of Drug Overdose Deaths,Hawaii,3228.0
3801,2021,Number of Drug Overdose Deaths,Idaho,3748.0
3802,2021,Number of Drug Overdose Deaths,Illinois,42827.0
3803,2021,Number of Drug Overdose Deaths,Indiana,30550.0
3804,2021,Number of Drug Overdose Deaths,Iowa,5289.0
3805,2021,Number of Drug Overdose Deaths,Kansas,7079.0
3806,2021,Number of Drug Overdose Deaths,Kentucky,27859.0
3807,2021,Number of Drug Overdose Deaths,Louisiana,27635.0
3808,2021,Number of Drug Overdose Deaths,Maine,6611.0
3809,2021,Number of Drug Overdose Deaths,Maryland,33825.0
3810,2021,Number of Drug Overdose Deaths,Massachusetts,29107.0
3811,2021,Number of Drug Overdose Deaths,Michigan,35229.0
3812,2021,Number of Drug Overdose Deaths,Minnesota,14699.0
3813,2021,Number of Drug Overdose Deaths,Mississippi,8101.0
3814,2021,Number of Drug Overdose Deaths,Missouri,24703.0
3815,2021,Number of Drug Overdose Deaths,Montana,2127.0
3816,2021,Number of Drug Overdose Deaths,Nebraska,2603.0
3817,2021,Number of Drug Overdose Deaths,Nevada,12106.0
3818,2021,Number of Drug Overdose Deaths,New Hampshire,4710.0
3819,2021,Number of Drug Overdose Deaths,New Jersey,34899.0
3820,2021,Number of Drug Overdose Deaths,New Mexico,11371.0
3821,2021,Number of Drug Overdose Deaths,New York,36567.0
3822,2021,Number of Drug Overdose Deaths,North Carolina,42410.0
3823,2021,Number of Drug Overdose Deaths,North Dakota,1540.0
3824,2021,Number of Drug Overdose Deaths,Ohio,65003.0
3825,2021,Number of Drug Overdose Deaths,Oklahoma,9952.0
3826,2021,Number of Drug Overdose Deaths,Oregon,12167.0
3827,2021,Number of Drug Overdose Deaths,Pennsylvania,64566.0
3828,2021,Number of Drug Overdose Deaths,Rhode Island,5031.0
3829,2021,Number of Drug Overdose Deaths,South Carolina,23547.0
3830,2021,Number of Drug Overdose Deaths,South Dakota,1015.0
3831,2021,Number of Drug Overdose Deaths,Tennessee,42708.0
3832,2021,Number of Drug Overdose Deaths,Texas,56194.0
3833,2021,Number of Drug Overdose Deaths,Utah,7995.0
3834,2021,Number of Drug Overdose Deaths,Vermont,2698.0
3835,2021,Number of Drug Overdose Deaths,Virginia,29678.0
3836,2021,Number of Drug Overdose Deaths,Washington,24129.0
3837,2021,Number of Drug Overdose Deaths,West Virginia,18067.0
3838,2021,Number of Drug Overdose Deaths,Wisconsin,19644.0
3839,2021,Number of Drug Overdose Deaths,Wyoming,1190.0
3840,2021,"Opioids (T40.0-T40.4,T40.6)",Alabama,0.0
3841,2021,"Opioids (T40.0-T40.4,T40.6)",Alaska,1878.0
3842,2021,"Opioids (T40.0-T40.4,T40.6)",Arizona,23828.0
3843,2021,"Opioids (T40.0-T40.4,T40.6)",Arkansas,1016.0
3844,2021,"Opioids (T40.0-T40.4,T40.6)",California,82628.0
3845,2021,"Opioids (T40.0-T40.4,T40.6)",Colorado,13883.0
3846,2021,"Opioids (T40.0-T40.4,T40.6)",Connecticut,15993.0
3847,2021,"Opioids (T40.0-T40.4,T40.6)",Delaware,4986.0
3848,2021,"Opioids (T40.0-T40.4,T40.6)",District of Columbia,4902.0
3849,2021,"Opioids (T40.0-T40.4,T40.6)",Florida,72573.0
3850,2021,"Opioids (T40.0-T40.4,T40.6)",Georgia,18149.0
3851,2021,"Opioids (T40.0-T40.4,T40.6)",Hawaii,978.0
3852,2021,"Opioids (T40.0-T40.4,T40.6)",Idaho,1968.0
3853,2021,"Opioids (T40.0-T40.4,T40.6)",Illinois,35295.0
3854,2021,"Opioids (T40.0-T40.4,T40.6)",Indiana,24324.0
3855,2021,"Opioids (T40.0-T40.4,T40.6)",Iowa,2819.0
3856,2021,"Opioids (T40.0-T40.4,T40.6)",Kansas,4245.0
3857,2021,"Opioids (T40.0-T40.4,T40.6)",Kentucky,22324.0
3858,2021,"Opioids (T40.0-T40.4,T40.6)",Maine,5787.0
3859,2021,"Opioids (T40.0-T40.4,T40.6)",Maryland,30725.0
3860,2021,"Opioids (T40.0-T40.4,T40.6)",Massachusetts,25692.0
3861,2021,"Opioids (T40.0-T40.4,T40.6)",Michigan,28801.0
3862,2021,"Opioids (T40.0-T40.4,T40.6)",Minnesota,7905.0
3863,2021,"Opioids (T40.0-T40.4,T40.6)",Mississippi,5819.0
3864,2021,"Opioids (T40.0-T40.4,T40.6)",Missouri,18092.0
3865,2021,"Opioids (T40.0-T40.4,T40.6)",Montana,1162.0
3866,2021,"Opioids (T40.0-T40.4,T40.6)",Nevada,7624.0
3867,2021,"Opioids (T40.0-T40.4,T40.6)",New Hampshire,4127.0
3868,2021,"Opioids (T40.0-T40.4,T40.6)",New Jersey,30921.0
3869,2021,"Opioids (T40.0-T40.4,T40.6)",New Mexico,7834.0
3870,2021,"Opioids (T40.0-T40.4,T40.6)",New York,31004.0
3871,2021,"Opioids (T40.0-T40.4,T40.6)",North Carolina,35682.0
3872,2021,"Opioids (T40.0-T40.4,T40.6)",Ohio,54445.0
3873,2021,"Opioids (T40.0-T40.4,T40.6)",Oklahoma,4381.0
3874,2021,"Opioids (T40.0-T40.4,T40.6)",Oregon,7848.0
3875,2021,"Opioids (T40.0-T40.4,T40.6)",Rhode Island,4210.0
3876,2021,"Opioids (T40.0-T40.4,T40.6)",South Carolina,19030.0
3877,2021,"Opioids (T40.0-T40.4,T40.6)",South Dakota,453.0
3878,2021,"Opioids (T40.0-T40.4,T40.6)",Tennessee,33959.0
3879,2021,"Opioids (T40.0-T40.4,T40.6)",Texas,30139.0
3880,2021,"Opioids (T40.0-T40.4,T40.6)",Utah,5349.0
3881,2021,"Opioids (T40.0-T40.4,T40.6)",Vermont,2314.0
3882,2021,"Opioids (T40.0-T40.4,T40.6)",Virginia,25135.0
3883,2021,"Opioids (T40.0-T40.4,T40.6)",Washington,17026.0
3884,2021,"Opioids (T40.0-T40.4,T40.6)",West Virginia,15222.0
3885,2021,"Opioids (T40.0-T40.4,T40.6)",Wisconsin,16094.0
3886,2021,"Opioids (T40.0-T40.4,T40.6)",Wyoming,729.0
3887,2021,Percent with drugs specified,Alabama,1050.07387536
3888,2021,Percent with drugs specified,Alaska,1168.88946635
3889,2021,Percent with drugs specified,Arizona,1168.75165002
3890,2021,Percent with drugs specified,Arkansas,1065.06196776
3891,2021,Percent with drugs specified,California,1142.00276433
3892,2021,Percent with drugs specified,Colorado,1115.47276871
3893,2021,Percent with drugs specified,Connecticut,1196.36003478
3894,2021,Percent with drugs specified,Delaware,1184.57262247
3895,2021,Percent with drugs specified,District of Columbia,1194.94498653
3896,2021,Percent with drugs specified,Florida,1098.3939672
3897,2021,Percent with drugs specified,Georgia,1141.22755487
3898,2021,Percent with drugs specified,Hawaii,1173.24787503
3899,2021,Percent with drugs specified,Idaho,1102.53482527
3900,2021,Percent with drugs specified,Illinois,1173.59235178
3901,2021,Percent with drugs specified,Indiana,1161.56354709
3902,2021,Percent with drugs specified,Iowa,1147.39502425
3903,2021,Percent with drugs specified,Kansas,1151.98261852
3904,2021,Percent with drugs specified,Kentucky,1123.7378629300001
3905,2021,Percent with drugs specified,Louisiana,769.47527336
3906,2021,Percent with drugs specified,Maine,1199.15126686
3907,2021,Percent with drugs specified,Maryland,1179.24846486
3908,2021,Percent with drugs specified,Massachusetts,1190.97914094
3909,2021,Percent with drugs specified,Michigan,1141.23504794
3910,2021,Percent with drugs specified,Minnesota,1083.91607779
3911,2021,Percent with drugs specified,Mississippi,1170.99342073
3912,2021,Percent with drugs specified,Missouri,1111.08956664
3913,2021,Percent with drugs specified,Montana,1133.88568528
3914,2021,Percent with drugs specified,Nebraska,1094.05410842
3915,2021,Percent with drugs specified,Nevada,1187.50062345
3916,2021,Percent with drugs specified,New Hampshire,1193.48780478
3917,2021,Percent with drugs specified,New Jersey,1174.99527424
3918,2021,Percent with drugs specified,New Mexico,1145.89998646
3919,2021,Percent with drugs specified,New York,1166.38655835
3920,2021,Percent with drugs specified,North Carolina,1179.54242548
3921,2021,Percent with drugs specified,North Dakota,1044.7660326
3922,2021,Percent with drugs specified,Ohio,1145.58813636
3923,2021,Percent with drugs specified,Oklahoma,1183.124804
3924,2021,Percent with drugs specified,Oregon,1178.59386156
3925,2021,Percent with drugs specified,Pennsylvania,1047.5935406
3926,2021,Percent with drugs specified,Rhode Island,1193.40070503
3927,2021,Percent with drugs specified,South Carolina,1179.48120231
3928,2021,Percent with drugs specified,South Dakota,1174.4329524300001
3929,2021,Percent with drugs specified,Tennessee,1151.34512292
3930,2021,Percent with drugs specified,Texas,1127.78801271
3931,2021,Percent with drugs specified,Utah,1180.82750518
3932,2021,Percent with drugs specified,Vermont,1200.0
3933,2021,Percent with drugs specified,Virginia,1185.5416247599999
3934,2021,Percent with drugs specified,Washington,1166.37280017
3935,2021,Percent with drugs specified,West Virginia,1196.48268033
3936,2021,Percent with drugs specified,Wisconsin,1187.20874309
3937,2021,Percent with drugs specified,Wyoming,1195.93794431
3938,2021,Psychostimulants with abuse potential (T43.6),Alabama,0.0
3939,2021,Psychostimulants with abuse potential (T43.6),Alaska,1328.0
3940,2021,Psychostimulants with abuse potential (T43.6),Arizona,14440.0
3941,2021,Psychostimulants with abuse potential (T43.6),Arkansas,745.0
3942,2021,Psychostimulants with abuse potential (T43.6),California,67585.0
3943,2021,Psychostimulants with abuse potential (T43.6),Colorado,8027.0
3944,2021,Psychostimulants with abuse potential (T43.6),Connecticut,1160.0
3945,2021,Psychostimulants with abuse potential (T43.6),Delaware,599.0
3946,2021,Psychostimulants with abuse potential (T43.6),District of Columbia,149.0
3947,2021,Psychostimulants with abuse potential (T43.6),Florida,19954.0
3948,2021,Psychostimulants with abuse potential (T43.6),Georgia,9466.0
3949,2021,Psychostimulants with abuse potential (T43.6),Hawaii,2213.0
3950,2021,Psychostimulants with abuse potential (T43.6),Idaho,1107.0
3951,2021,Psychostimulants with abuse potential (T43.6),Illinois,5613.0
3952,2021,Psychostimulants with abuse potential (T43.6),Indiana,10228.0
3953,2021,Psychostimulants with abuse potential (T43.6),Iowa,2149.0
3954,2021,Psychostimulants with abuse potential (T43.6),Kansas,2761.0
3955,2021,Psychostimulants with abuse potential (T43.6),Kentucky,11213.0
3956,2021,Psychostimulants with abuse potential (T43.6),Maine,1916.0
3957,2021,Psychostimulants with abuse potential (T43.6),Maryland,1525.0
3958,2021,Psychostimulants with abuse potential (T43.6),Massachusetts,2378.0
3959,2021,Psychostimulants with abuse potential (T43.6),Michigan,5606.0
3960,2021,Psychostimulants with abuse potential (T43.6),Minnesota,3721.0
3961,2021,Psychostimulants with abuse potential (T43.6),Mississippi,3429.0
3962,2021,Psychostimulants with abuse potential (T43.6),Missouri,7805.0
3963,2021,Psychostimulants with abuse potential (T43.6),Montana,897.0
3964,2021,Psychostimulants with abuse potential (T43.6),Nevada,5953.0
3965,2021,Psychostimulants with abuse potential (T43.6),New Hampshire,699.0
3966,2021,Psychostimulants with abuse potential (T43.6),New Jersey,3333.0
3967,2021,Psychostimulants with abuse potential (T43.6),New Mexico,5487.0
3968,2021,Psychostimulants with abuse potential (T43.6),New York,3903.0
3969,2021,Psychostimulants with abuse potential (T43.6),North Carolina,9261.0
3970,2021,Psychostimulants with abuse potential (T43.6),Ohio,15087.0
3971,2021,Psychostimulants with abuse potential (T43.6),Oklahoma,5508.0
3972,2021,Psychostimulants with abuse potential (T43.6),Oregon,6061.0
3973,2021,Psychostimulants with abuse potential (T43.6),Rhode Island,570.0
3974,2021,Psychostimulants with abuse potential (T43.6),South Carolina,8163.0
3975,2021,Psychostimulants with abuse potential (T43.6),South Dakota,482.0
3976,2021,Psychostimulants with abuse potential (T43.6),Tennessee,15799.0
3977,2021,Psychostimulants with abuse potential (T43.6),Texas,21253.0
3978,2021,Psychostimulants with abuse potential (T43.6),Utah,3367.0
3979,2021,Psychostimulants with abuse potential (T43.6),Vermont,339.0
3980,2021,Psychostimulants with abuse potential (T43.6),Virginia,6094.0
3981,2021,Psychostimulants with abuse potential (T43.6),Washington,11533.0
3982,2021,Psychostimulants with abuse potential (T43.6),West Virginia,9405.0
3983,2021,Psychostimulants with abuse potential (T43.6),Wisconsin,3799.0
3984,2021,Psychostimulants with abuse potential (T43.6),Wyoming,430.0
3985,2021,"Synthetic opioids, excl. methadone (T40.4)",Alabama,0.0
3986,2021,"Synthetic opioids, excl. methadone (T40.4)",Alaska,1300.0
3987,2021,"Synthetic opioids, excl. methadone (T40.4)",Arizona,20033.0
3988,2021,"Synthetic opioids, excl. methadone (T40.4)",Arkansas,813.0
3989,2021,"Synthetic opioids, excl. methadone (T40.4)",California,66537.0
3990,2021,"Synthetic opioids, excl. methadone (T40.4)",Colorado,9492.0
3991,2021,"Synthetic opioids, excl. methadone (T40.4)",Connecticut,14712.0
3992,2021,"Synthetic opioids, excl. methadone (T40.4)",Delaware,4526.0
3993,2021,"Synthetic opioids, excl. methadone (T40.4)",District of Columbia,4615.0
3994,2021,"Synthetic opioids, excl. methadone (T40.4)",Florida,64702.0
3995,2021,"Synthetic opioids, excl. methadone (T40.4)",Georgia,13657.0
3996,2021,"Synthetic opioids, excl. methadone (T40.4)",Hawaii,468.0
3997,2021,"Synthetic opioids, excl. methadone (T40.4)",Idaho,1093.0
3998,2021,"Synthetic opioids, excl. methadone (T40.4)",Illinois,30896.0
3999,2021,"Synthetic opioids, excl. methadone (T40.4)",Indiana,21686.0
4000,2021,"Synthetic opioids, excl. methadone (T40.4)",Iowa,2278.0
4001,2021,"Synthetic opioids, excl. methadone (T40.4)",Kansas,3215.0
4002,2021,"Synthetic opioids, excl. methadone (T40.4)",Kentucky,20116.0
4003,2021,"Synthetic opioids, excl. methadone (T40.4)",Maine,5173.0
4004,2021,"Synthetic opioids, excl. methadone (T40.4)",Maryland,28636.0
4005,2021,"Synthetic opioids, excl. methadone (T40.4)",Massachusetts,24461.0
4006,2021,"Synthetic opioids, excl. methadone (T40.4)",Michigan,25854.0
4007,2021,"Synthetic opioids, excl. methadone (T40.4)",Minnesota,6919.0
4008,2021,"Synthetic opioids, excl. methadone (T40.4)",Mississippi,4755.0
4009,2021,"Synthetic opioids, excl. methadone (T40.4)",Missouri,16374.0
4010,2021,"Synthetic opioids, excl. methadone (T40.4)",Montana,546.0
4011,2021,"Synthetic opioids, excl. methadone (T40.4)",Nevada,4161.0
4012,2021,"Synthetic opioids, excl. methadone (T40.4)",New Hampshire,3828.0
4013,2021,"Synthetic opioids, excl. methadone (T40.4)",New Jersey,28643.0
4014,2021,"Synthetic opioids, excl. methadone (T40.4)",New Mexico,5692.0
4015,2021,"Synthetic opioids, excl. methadone (T40.4)",New York,27799.0
4016,2021,"Synthetic opioids, excl. methadone (T40.4)",North Carolina,32055.0
4017,2021,"Synthetic opioids, excl. methadone (T40.4)",Ohio,51108.0
4018,2021,"Synthetic opioids, excl. methadone (T40.4)",Oklahoma,2648.0
4019,2021,"Synthetic opioids, excl. methadone (T40.4)",Oregon,4733.0
4020,2021,"Synthetic opioids, excl. methadone (T40.4)",Rhode Island,3759.0
4021,2021,"Synthetic opioids, excl. methadone (T40.4)",South Carolina,16284.0
4022,2021,"Synthetic opioids, excl. methadone (T40.4)",South Dakota,337.0
4023,2021,"Synthetic opioids, excl. methadone (T40.4)",Tennessee,30636.0
4024,2021,"Synthetic opioids, excl. methadone (T40.4)",Texas,17824.0
4025,2021,"Synthetic opioids, excl. methadone (T40.4)",Utah,2100.0
4026,2021,"Synthetic opioids, excl. methadone (T40.4)",Vermont,2112.0
4027,2021,"Synthetic opioids, excl. methadone (T40.4)",Virginia,22816.0
4028,2021,"Synthetic opioids, excl. methadone (T40.4)",Washington,11192.0
4029,2021,"Synthetic opioids, excl. methadone (T40.4)",West Virginia,14433.0
4030,2021,"Synthetic opioids, excl. methadone (T40.4)",Wisconsin,14277.0
4031,2021,"Synthetic opioids, excl. methadone (T40.4)",Wyoming,352.0
4032,2022,Cocaine (T40.5),Alabama,1928.0
4033,2022,Cocaine (T40.5),Alaska,100.0
4034,2022,Cocaine (T40.5),Arizona,2698.0
4035,2022,Cocaine (T40.5),Arkansas,730.0
4036,2022,Cocaine (T40.5),California,17322.0
4037,2022,Cocaine (T40.5),Colorado,3303.0
4038,2022,Cocaine (T40.5),Connecticut,6809.0
4039,2022,Cocaine (T40.5),Delaware,2422.0
4040,2022,Cocaine (T40.5),District of Columbia,3584.0
4041,2022,Cocaine (T40.5),Florida,26999.0
